 200.0     0.00    0.3252E+12    1     128^3 :  box [h^-1 Mpc], redshift, part. mass [h^-1 M_s], nspecies, n	#
    4030   53.1868  71.6097 149.1108  -344.1   179.4   224.6       31  0.1008E+14  0.4123   361.3  0.5230   195.4      0.7640E-01	3
    4031   34.3883  66.1323 172.8166  -341.8   101.2   291.0       31  0.1008E+14  0.3394   303.8  0.4767   258.3      0.2322E-01	2
    4032   45.5320  62.9857 177.9362  -329.6    25.1    46.5       31  0.1008E+14  0.2472   332.6  0.4557   295.7      0.3633E-01	2
    4033    1.8079  89.2980 185.9990    75.8  -146.4  -204.5       31  0.1008E+14  0.3185   325.1  0.4305   351.0      0.1087    	2
    4034   54.1005 145.5988 156.3128  -570.3   247.9   181.9       31  0.1008E+14  0.3612   292.7  0.4892   238.9      0.1023    	2
    4035   34.3881 110.0005 125.7353  -527.7   266.3   -76.3       31  0.1008E+14  0.2901   282.4  0.4506   306.0      0.6327E-01	1
    4036   22.7372 169.7286 127.2495   226.3  -459.0   393.9       31  0.1008E+14  0.2258   350.2  0.4007   435.4      0.2159E-01	2
    4037   18.5925 150.4720 129.8007   -94.3  -109.0   937.8       31  0.1008E+14  0.3389   303.7  0.4737   263.2      0.5622E-01	2
    4038   20.6153 126.6392 131.2670    17.4   215.8   307.7       31  0.1008E+14  0.3585   286.7  0.5026   220.2      0.4034E-01	2
    4039   24.1343 120.7069 131.3671   -72.3    37.2   -77.6       31  0.1008E+14  0.2972   289.9  0.4744   262.0      0.6268E-01	1
    4040   20.4385 114.5368 135.7847  -142.6    -1.1   231.2       31  0.1008E+14  0.3462   350.3  0.4751   260.9      0.1260    	2
    4041    8.0570 147.6944 136.2217   127.3  -152.9    27.2       31  0.1008E+14  0.4592   341.5  0.5410   176.3      0.1358    	3
    4042   13.7024 111.5531 140.5299  -209.6   491.5   468.1       31  0.1008E+14  0.2200   409.0  0.4166   387.4      0.9135E-01	3
    4043   76.7072 127.2239 112.9880  -232.4   199.7  -161.7       31  0.1008E+14  0.3843   241.3  0.5240   194.2      0.7897E-01	2
    4044   60.7193 191.3789 125.0166   -72.2  -269.3   283.8       31  0.1008E+14  0.2406   354.8  0.4436   320.8      0.8515E-01	2
    4045   62.9877 169.9738 146.6606  -511.1   262.8   378.0       31  0.1008E+14  0.2152   324.3  0.4232   369.6      0.5885E-01	2
    4046  164.9237  84.4941 137.1032   155.6  -554.7  -131.7       31  0.1008E+14  0.3531   281.4  0.4748   261.4      0.4761E-01	2
    4047  165.1309  84.5131 126.0949  -251.9  -544.4   571.1       31  0.1008E+14  0.2854   313.0  0.4697   269.9      0.6435E-01	2
    4048  134.9348  91.6204 113.2113  -343.5  -197.7   569.5       31  0.1008E+14  0.2991   289.3  0.4846   245.8      0.3284E-01	2
    4049  138.4544  54.3731 118.9881  -349.9  -168.0  -199.4       31  0.1008E+14  0.3337   277.6  0.4965   228.4      0.2022E-01	2
    4050  115.3136  87.8831 133.5531   789.8  -667.5   -82.7       31  0.1008E+14  0.2330   323.4  0.3995   439.5      0.6280E-01	2
    4051  117.0888  75.5944 134.5217   537.9   -36.8  -436.4       31  0.1008E+14  0.2685   294.2  0.4519   303.3      0.4516E-01	2
    4052  125.3656  29.0203 122.1136  -149.4   509.1   193.4       31  0.1008E+14  0.3015   280.9  0.4681   272.8      0.7211E-01	2
    4053  187.1027  24.3694 149.0450  -365.4    50.6   236.9       31  0.1008E+14  0.3180   291.2  0.4563   294.6      0.5307E-01	2
    4054  141.6132  27.4814 132.7507  -190.2   293.2   322.1       31  0.1008E+14  0.3251   236.2  0.4745   261.9      0.2199E-01	2
    4055  118.4824 175.9025  56.6473  -146.9   158.6  -210.0       31  0.1008E+14  0.2657   304.6  0.4452   317.4      0.8055E-01	2
    4056  109.8743 193.1438  59.6935  -345.1   217.4  -119.8       31  0.1008E+14  0.3049   289.8  0.4209   375.7      0.1211    	2
    4057  117.3534 182.3978  73.1386   108.1   458.0  -344.7       31  0.1008E+14  0.3202   268.6  0.4618   284.2      0.4561E-01	1
    4058  133.2266 145.5428  90.2860   223.3   281.4   -71.1       31  0.1008E+14  0.2305   319.5  0.4278   357.7      0.4428E-01	2
    4059  192.4245 135.8445  48.6469   -35.1   324.5  -237.8       31  0.1008E+14  0.2952   323.0  0.4380   333.2      0.6772E-01	2
    4060  132.3527 197.0005  17.5539  -158.8    30.6  -514.5       31  0.1008E+14  0.2457   304.9  0.4456   316.5      0.5158E-01	2
    4061  154.6823 187.4168  13.2663  -613.5   371.6   288.3       31  0.1008E+14  0.2784   292.4  0.4513   304.5      0.5086E-01	3
    4062  187.4176 163.0069  24.9834  -208.1  -158.7   282.3       31  0.1008E+14  0.2306   323.6  0.4345   341.3      0.2564E-01	1
    4063  172.7212 124.7335  13.4187   270.7   788.0   183.0       31  0.1008E+14  0.2640   327.0  0.4449   318.0      0.8077E-01	2
    4064   80.3720 175.7917   3.1337  -185.2   285.6  -212.2       31  0.1008E+14  0.3349   267.1  0.4693   270.7      0.3498E-01	2
    4065   28.7917 136.0595  14.6153   134.9   334.3   127.4       31  0.1008E+14  0.2291   347.2  0.4125   399.1      0.3121E-01	2
    4066    9.7582 115.3107  14.7730  -362.9   192.9   182.0       31  0.1008E+14  0.2558   299.2  0.4712   267.4      0.3985E-01	3
    4067   14.6818 135.2222  37.0216    18.2   -58.6  -435.2       31  0.1008E+14  0.3197   272.6  0.4660   276.6      0.6042E-01	2
    4068    3.5408 140.6910  40.0989   -25.2   -42.2  -407.6       31  0.1008E+14  0.3313   267.6  0.5060   215.8      0.6563E-01	2
    4069   37.1232 122.3171  40.4828   -94.1    31.5   246.7       31  0.1008E+14  0.2859   390.0  0.4614   284.9      0.1750    	2
    4070   39.2293 162.9918   9.7590  -146.8   160.6  -151.0       31  0.1008E+14  0.4892   275.1  0.5062   215.5      0.5079E-01	2
    4071   29.7009 149.7827  17.3594  -337.2   503.0   -19.7       31  0.1008E+14  0.2957   285.1  0.4447   318.4      0.3715E-01	3
    4072   30.7861 170.5569  20.3032   324.8   -12.5    19.8       31  0.1008E+14  0.2856   276.4  0.4487   310.0      0.2219E-01	1
    4073   26.4883 185.8095  39.2705   -54.3    27.1    39.4       31  0.1008E+14  0.2998   275.3  0.4615   284.7      0.3820E-01	2
    4074  128.2597  94.9310 198.2406   213.9   335.9   239.4       31  0.1008E+14  0.3122   294.3  0.4503   306.5      0.1027    	2
    4075  150.1150  26.7092 171.1516   198.6  -387.4  -286.0       31  0.1008E+14  0.3297   247.2  0.4903   237.4      0.7281E-01	1
    4076  194.2059  48.3916 182.8444  -304.1   217.2   -23.9       31  0.1008E+14  0.2695   278.9  0.4482   311.0      0.1950E-01	2
    4077  187.1673  74.3369 185.4482  -438.3  -267.1  -374.4       31  0.1008E+14  0.1992   379.4  0.4004   436.6      0.9081E-01	2
    4078  114.9007  32.4866 194.6238    -5.5  -487.3   -90.3       31  0.1008E+14  0.5967   212.4  0.4937   232.4      0.9449E-01	1
    4079  143.1191   5.3775 169.4079   -88.9   249.8  -162.3       31  0.1008E+14  0.3716   299.0  0.4937   232.4      0.8537E-01	2
    4080  130.0162  74.8443 180.7096   274.1   -26.5  -106.0       31  0.1008E+14  0.3248   279.8  0.4783   255.7      0.4186E-01	2
    4081  131.0836  51.3043 185.6204     1.1  -131.9  -201.0       31  0.1008E+14  0.3382   281.3  0.5070   214.6      0.6755E-01	3
    4082   61.5596 110.2361 104.0005  -264.4  -302.3  -181.7       31  0.1008E+14  0.2757   347.8  0.4236   368.6      0.9210E-01	2
    4083   97.1267 126.6174 107.7024  -133.8  -113.8  -211.1       31  0.1008E+14  0.2931   336.4  0.4496   307.9      0.5674E-01	2
    4084   99.2538 164.0792 186.2861   209.6   508.8   207.2       31  0.1008E+14  0.2293   340.8  0.4359   338.2      0.3005E-01	2
    4085   39.0156 108.4965  25.9067   -55.0   183.5   -81.0       31  0.1008E+14  0.3164   289.8  0.4690   271.2      0.9820E-01	2
    4086  154.1794  72.6378 153.2801    49.5  -252.5  -137.7       31  0.1008E+14  0.3761   276.5  0.4738   263.1      0.5385E-01	2
    4087  134.3094  88.1627  67.8948  -102.9  -152.8   101.2       31  0.1008E+14  0.2069   346.2  0.4210   375.4      0.1140    	2
    4088  110.8426  39.1082  68.7855    27.6  -139.5   336.0       31  0.1008E+14  0.2650   307.9  0.4364   336.9      0.2542E-01	2
    4089  156.4675  69.6059  93.3014  -308.5  -229.7   214.0       31  0.1008E+14  0.3212   224.0  0.4490   309.3      0.5040E-01	1
    4090  143.7441  14.1349  21.0118    78.6  -578.4  -360.5       31  0.1008E+14  0.4064   278.7  0.5011   222.2      0.4258E-01	2
    4091  148.9252  36.0572  55.0039   -99.0  -277.8   -87.0       31  0.1008E+14  0.2613   365.2  0.4219   373.0      0.6250E-01	1
    4092  176.6539  46.7105   3.0548   104.3   -43.7    46.9       31  0.1008E+14  0.3052   304.3  0.4592   289.0      0.9144E-01	2
    4093  100.7191  73.8873  11.3049   -74.6   -62.6    16.3       31  0.1008E+14  0.2662   315.7  0.4261   362.0      0.5163E-01	1
    4094  146.9924  20.9607  12.1504  -146.0  -472.0    -6.4       31  0.1008E+14  0.2793   268.5  0.4228   370.7      0.1397E-01	2
    4095  156.4734   6.4498  12.6697  -572.9  -439.8   138.7       31  0.1008E+14  0.2517   302.9  0.4395   329.8      0.5792E-01	2
    4096  195.2804  58.8913  14.6330    17.2   -82.7  -147.9       31  0.1008E+14  0.4181   217.7  0.5209   197.7      0.3844E-01	1
    4097  122.5638 101.7738   1.6279   146.1   -99.5   435.1       31  0.1008E+14  0.2761   319.9  0.4724   265.5      0.5645E-01	3
    4098  155.8635 199.2981  29.4365     3.7  -294.4  -134.1       31  0.1008E+14  0.2899   297.1  0.4620   283.7      0.3842E-01	2
    4099  191.8787  80.9507 113.7790   212.7  -300.2   434.0       31  0.1008E+14  0.2479   377.5  0.4303   351.5      0.1005    	2
    4100  148.2025  41.1005  57.0262  -118.6  -388.2   -51.8       31  0.1008E+14  0.3025   296.9  0.4661   276.3      0.5564E-01	2
    4101    1.8669 104.9007 136.7770   151.4   144.9   405.1       31  0.1008E+14  0.3799   238.1  0.5285   189.2      0.4025E-01	1
    4102   75.8606  96.3995 109.4099   -94.2   -43.5  -238.1       31  0.1008E+14  0.5490   246.8  0.5372   180.2      0.1239    	2
    4103   73.4845  52.1433 127.0136   221.7  -344.0   163.1       31  0.1008E+14  0.4658   234.8  0.5086   212.5      0.1350    	2
    4104   26.6128  83.6022 104.8737    37.2    58.9   241.3       31  0.1008E+14  0.3970   259.9  0.4665   275.6      0.8876E-02	3
    4105   25.6769  82.4711 105.5514   291.1    97.3   313.2       31  0.1008E+14  0.2995   327.1  0.4518   303.6      0.8956E-01	3
    4106   31.5183  91.2233 104.1993   -87.7   171.3   232.7       31  0.1008E+14  0.4069   257.6  0.4991   224.9      0.9728E-01	2
    4107   38.8337  78.8666 109.4282  -311.2   202.7     7.0       31  0.1008E+14  0.2820   276.5  0.4497   307.8      0.5319E-01	2
    4108   35.7593  72.4328 112.8513  -277.0   202.9   117.0       31  0.1008E+14  0.3071   272.0  0.4768   258.1      0.7232E-01	2
    4109   20.3706  80.0162 131.3199  -288.1   327.9    92.7       31  0.1008E+14  0.3279   279.9  0.5070   214.4      0.3072E-01	2
    4110   46.3955 103.9185 107.1673  -456.1   352.1  -667.4       31  0.1008E+14  0.2223   339.6  0.4094   408.3      0.1861E-01	2
    4111   83.2969   8.1351  96.5232   429.4   285.9  -360.6       31  0.1008E+14  0.4064   273.6  0.5130   207.1      0.5506E-01	2
    4112   81.0224  51.7866  94.3631    -6.1  -201.6    84.4       31  0.1008E+14  0.3234   296.9  0.4504   306.3      0.6879E-01	2
    4113  175.0468 116.2751 180.8423    65.8   -47.9    84.2       31  0.1008E+14  0.3524   288.1  0.4720   266.1      0.5420E-01	2
    4114  105.2542 174.2565 166.3245   213.0   219.7   803.2       31  0.1008E+14  0.3546   314.7  0.4976   227.0      0.1446    	1
    4115  131.5730 159.1510 167.6062    27.8   560.1   243.2       31  0.1008E+14  0.4422   205.6  0.5440   173.4      0.2750E-01	1
    4116  102.7154 183.1106 189.0551  -385.2  -431.4   309.3       31  0.1008E+14  0.4519   248.4  0.5042   218.1      0.1507    	2
    4117  148.3286 113.0272 193.2258   349.7   292.1   143.2       31  0.1008E+14  0.2339   335.2  0.4247   365.5      0.6458E-01	2
    4118  193.5574 102.3362 119.2265   115.0    30.5   422.7       31  0.1008E+14  0.3249   302.7  0.4936   232.5      0.9466E-01	2
    4119  131.9496 126.8999 123.8224   295.6  -176.8   -48.6       31  0.1008E+14  0.2882   313.4  0.4638   280.5      0.3227E-01	2
    4120  124.2902 140.1263 126.8632   372.9   226.3    34.8       31  0.1008E+14  0.3536   232.0  0.4889   239.3      0.5606E-01	2
    4121  164.9161 124.7184 127.0858   -86.8   -53.1   289.9       31  0.1008E+14  0.5092   258.6  0.5053   216.7      0.2235    	3
    4122  148.9426 141.6186 140.8293   262.5   -35.4   172.7       31  0.1008E+14  0.3313   243.3  0.4755   260.2      0.4286E-01	1
    4123  160.0493 132.6062 141.6034   106.3  -203.0   284.2       31  0.1008E+14  0.3059   250.0  0.4702   269.1      0.3940E-01	2
    4124  178.5738 197.4821 113.4483  -560.6  -129.6   -77.7       31  0.1008E+14  0.1613   377.9  0.3687   559.3      0.5079E-01	1
    4125  180.3456 185.9505 126.7814  -257.7    50.3  -185.0       31  0.1008E+14  0.3464   246.7  0.4787   255.0      0.2780E-01	1
    4126   87.1086  11.3685   4.4854  -151.4  -453.4   -87.5       31  0.1008E+14  0.2721   282.4  0.4405   327.6      0.8417E-01	1
    4127   31.4906  33.0410  22.7868     5.4  -465.0   616.2       31  0.1008E+14  0.2343   335.3  0.4200   378.2      0.1006    	2
    4128   92.3359   8.3097  31.4097  -241.9  -472.4  -124.1       31  0.1008E+14  0.3034   264.2  0.4677   273.5      0.6643E-01	2
    4129   60.2789  98.2995   6.1746   -56.7   300.5    45.9       31  0.1008E+14  0.2400   305.8  0.4418   324.6      0.5943E-01	2
    4130   64.6389  74.6204  14.8805   -28.6  -225.8    64.8       31  0.1008E+14  0.2211   300.0  0.4247   365.7      0.3702E-01	2
    4131   63.5017  87.6408  16.4935   -94.1   -25.2   -10.8       31  0.1008E+14  0.2815   301.5  0.4564   294.5      0.5439E-01	1
    4132   56.5933  30.6404  32.4715  -106.9  -187.1   141.2       31  0.1008E+14  0.4539   434.2  0.5033   219.3      0.2651    	2
    4133   20.3144 104.5376  77.4006   185.4   168.2  -114.6       31  0.1008E+14  0.2941   290.2  0.4328   345.4      0.6520E-01	1
    4134   13.5977  25.2877  54.2716    52.1  -506.6  -549.5       31  0.1008E+14  0.3829   249.6  0.4708   268.1      0.1251E-01	1
    4135   64.0238  28.2726  53.2950   593.3  -357.0  -655.2       31  0.1008E+14  0.4122   308.2  0.4768   258.1      0.2586    	2
    4136   60.6628  80.2686  41.6139  -269.2   -54.1    15.3       31  0.1008E+14  0.3223   321.6  0.4623   283.2      0.8114E-01	2
    4137   13.5843  65.4765  52.7448    34.8  -283.3  -470.5       31  0.1008E+14  0.3317   304.7  0.4655   277.5      0.1487    	2
    4138   93.3217  49.4254  72.2652   -94.4  -187.9   -75.4       31  0.1008E+14  0.2129   334.5  0.4218   373.2      0.4144E-01	2
    4139   94.5764  50.0996  71.3679  -143.5  -438.6   269.7       31  0.1008E+14  0.3446   243.7  0.4861   243.6      0.3667E-01	2
    4140   56.1892  96.4675  78.0275  -134.9   324.4   -95.2       31  0.1008E+14  0.3268   316.7  0.5130   207.0      0.3590E-01	3
    4141  100.4840 168.4066  23.8815  -427.0    98.0  -555.6       31  0.1008E+14  0.2598   316.2  0.4545   298.2      0.5783E-01	2
    4142   97.4734 177.5545  35.3720  -181.0   311.2  -727.2       31  0.1008E+14  0.2533   344.1  0.4319   347.7      0.1048    	2
    4143   19.9697 136.1689 103.4017    94.6  -229.4  -152.0       31  0.1008E+14  0.3109   370.3  0.4535   300.1      0.2814    	2
    4144    1.4927 137.8200 103.7261   514.2   240.6   219.2       31  0.1008E+14  0.3603   277.5  0.4613   285.1      0.1904    	1
    4145   90.4216 147.5809 103.2721  -296.7   129.7    24.5       31  0.1008E+14  0.2452   366.9  0.4329   345.3      0.5249E-01	2
    4146   38.8891 180.2619  48.6920   174.4    37.5  -567.8       31  0.1008E+14  0.2900   316.1  0.5003   223.3      0.1241    	2
    4147   28.1973 140.8077  76.0251  -420.1  -401.6  -144.8       31  0.1008E+14  0.2928   286.6  0.4595   288.5      0.2621E-01	2
    4148   33.3583 120.8431  92.6584    65.7    61.0   -35.5       31  0.1008E+14  0.2548   297.3  0.4675   273.8      0.3724E-01	1
    4149   79.3210 189.0531  60.1084    37.9   356.9  -750.5       31  0.1008E+14  0.2734   303.9  0.4362   337.5      0.7202E-01	2
    4150   89.3364 116.9923  63.6309  -380.1    14.3  -129.7       31  0.1008E+14  0.4323   245.5  0.5060   215.8      0.9213E-01	2
    4151   61.0702 119.3035  72.6603  -188.7  -154.2   -47.9       31  0.1008E+14  0.3080   273.5  0.4553   296.5      0.3711E-01	2
    4152   61.6810 118.7127  76.1344    16.1  -136.3  -214.9       31  0.1008E+14  0.3557   336.1  0.4671   274.6      0.2528    	3
    4153   95.0961 162.8849  83.6831  -230.0   326.8  -242.2       31  0.1008E+14  0.2509   323.9  0.4358   338.3      0.9794E-01	1
    4154   99.1387   2.0093  84.8752   133.6   293.3  -235.6       31  0.1008E+14  0.3366   253.1  0.5018   221.3      0.4957E-01	1
    4155    6.9283  23.3778  41.3777   269.7  -610.5  -481.1       31  0.1008E+14  0.3784   261.4  0.4819   250.0      0.1255    	2
    4156    5.2152  23.3399  42.6857   344.5  -601.1  -343.3       31  0.1008E+14  0.2527   312.8  0.4206   376.5      0.6785E-01	2
    4157   41.0274 192.9836 169.5526   207.8  -642.3   634.8       30  0.9755E+13  0.2897   290.3  0.4454   306.5      0.3589E-01	2
    4158   38.2006 196.0974 173.0078   236.5  -542.4   385.0       30  0.9755E+13  0.2857   304.3  0.4649   269.5      0.2387E-01	2
    4159   33.9666 179.4914 191.2231   750.0  -517.0  -224.4       30  0.9755E+13  0.2975   365.0  0.4668   266.2      0.7219E-01	2
    4160   64.8506 115.4542 195.4003  -381.8   159.1   -67.6       30  0.9755E+13  0.3225   302.3  0.4593   279.6      0.3789E-01	2
    4161   81.7088 129.2657 195.6675  -172.5   369.9    92.6       30  0.9755E+13  0.2816   288.9  0.4425   312.7      0.3732E-01	1
    4162   69.8799 194.4456 183.7344  -136.0  -720.6   384.4       30  0.9755E+13  0.2731   302.0  0.4598   278.7      0.6964E-02	1
    4163   92.7811 154.2862 186.2088    44.7   587.7   174.3       30  0.9755E+13  0.3025   324.9  0.4242   354.9      0.9181E-01	2
    4164   58.3304 179.9543 187.3961   179.7  -421.7   218.7       30  0.9755E+13  0.3439   276.8  0.4769   249.6      0.6315E-01	2
    4165   47.3104 132.1520 171.1013   -75.4   467.0   234.1       30  0.9755E+13  0.3225   272.0  0.4926   226.4      0.6884E-01	2
    4166   19.9117  28.3181 156.7590   -40.9   -13.6   350.1       30  0.9755E+13  0.3538   250.2  0.5038   211.5      0.3583E-01	1
    4167   95.5011  14.4970 177.9472  -360.5  -276.7    53.0       30  0.9755E+13  0.2843   285.2  0.4655   268.4      0.5114E-01	2
    4168   42.1570 116.1099 108.3321  -176.6   -32.8   102.4       30  0.9755E+13  0.3675   275.7  0.4659   267.8      0.1446    	2
    4169   37.6270 128.1567 113.3190  -549.4    48.0    -8.1       30  0.9755E+13  0.3336   589.9  0.4979   219.2      0.3145    	3
    4170   31.3175 132.0264 114.6566   382.9  -197.3   390.0       30  0.9755E+13  0.3530   255.5  0.4845   237.9      0.4190E-01	2
    4171   38.1896 137.8694 119.5446  -468.2   -71.5    89.3       30  0.9755E+13  0.4280   292.7  0.5199   192.5      0.2291    	2
    4172   40.8613 168.0421 127.0469  -234.7   112.9   571.5       30  0.9755E+13  0.3002   302.6  0.4711   259.0      0.5422E-01	2
